-4.1674e-1 -3.33336e0 9.9155423e3 9.9155423e3
-8.0e-5 -3.33336e0 9.8333328e3 9.8333328e3
4.1658e-1 -3.33336e0 9.75397714e3 9.75397714e3
8.3324e-1 -3.33336e0 9.6723618e3 9.6723618e3
1.2499e0 -3.33336e0 9.59261302e3 9.59261302e3
1.66656e0 -3.33336e0 9.51296327e3 9.51296327e3
2.08322e0 -3.33336e0 9.43439383e3 9.43439383e3
2.49988e0 -3.33336e0 9.35572836e3 9.35572836e3
2.91654e0 -3.33336e0 9.2780442e3 9.2780442e3
3.3332e0 -3.33336e0 9.20114777e3 9.20114777e3
3.7498601e0 -3.33336e0 9.12454692e3 9.12454692e3
4.1665201e0 -3.33336e0 9.0487308e3 9.0487308e3
4.5831801e0 -3.33336e0 8.97399802e3 8.97399802e3
4.9998401e0 -3.33336e0 8.89926523e3 8.89926523e3

-5.0e0 -2.9167e0 1.08903296e4 1.08903296e4
-4.58334e0 -2.9167e0 1.07999615e4 1.07999615e4
-4.16668e0 -2.9167e0 1.07103003e4 1.07103003e4
-3.75002e0 -2.9167e0 1.06215112e4 1.06215112e4
-3.33336e0 -2.9167e0 1.05333084e4 1.05333084e4
-2.9167e0 -2.9167e0 1.0446008e4 1.0446008e4
-2.50004e0 -2.9167e0 1.03591885e4 1.03591885e4
-2.08338e0 -2.9167e0 1.02732564e4 1.02732564e4
-1.66672e0 -2.9167e0 1.0188121e4 1.0188121e4
-1.25006e0 -2.9167e0 1.01034819e4 1.01034819e4
-8.334e-1 -2.9167e0 1.00197148e4 1.00197148e4
-4.1674e-1 -2.9167e0 9.9365492e3 9.9365492e3
-8.0e-5 -2.9167e0 9.8541656e3 9.8541656e3
4.1658e-1 -2.9167e0 9.77464185e3 9.77464185e3
8.3324e-1 -2.9167e0 9.6928536e3 9.6928536e3
1.2499e0 -2.9167e0 9.61293585e3 9.61293585e3
1.66656e0 -2.9167e0 9.53311736e3 9.53311736e3
2.08322e0 -2.9167e0 9.45438147e3 9.45438147e3
2.49988e0 -2.9167e0 9.37554935e3 9.37554935e3
2.91654e0 -2.9167e0 9.29770059e3 9.29770059e3
3.3332e0 -2.9167e0 9.22064125e3 9.22064125e3
3.7498601e0 -2.9167e0 9.14387811e3 9.14387811e3
4.1665201e0 -2.9167e0 9.06790138e3 9.06790138e3
4.5831801e0 -2.9167e0 8.99301027e3 8.99301027e3
4.9998401e0 -2.9167e0 8.91811914e3 8.91811914e3

-5.0e0 -2.50004e0 1.0913353e4 1.0913353e4
-4.58334e0 -2.50004e0 1.08227939e4 1.08227939e4
-4.16668e0 -2.50004e0 1.07329431e4 1.07329431e4
-3.75002e0 -2.50004e0 1.06439662e4 1.06439662e4
-3.33336e0 -2.50004e0 1.05555771e4 1.05555771e4
-2.9167e0 -2.50004e0 1.0468092e4 1.0468092e4
-2.50004e0 -2.50004e0 1.0381089e4 1.0381089e4
-2.08338e0 -2.50004e0 1.02949751e4 1.02949751e4
-1.66672e0 -2.50004e0 1.02096599e4 1.02096599e4
-1.25006e0 -2.50004e0 1.01248418e4 1.01248418e4
-8.334e-1 -2.50004e0 1.00408977e4 1.00408977e4
-4.1674e-1 -2.50004e0 9.9575563e3 9.9575563e3
-8.0e-5 -2.50004e0 9.8749985e3 9.8749985e3
4.1658e-1 -2.50004e0 9.79530655e3 9.79530655e3
8.3324e-1 -2.50004e0 9.7133454e3 9.7133454e3
1.2499e0 -2.50004e0 9.6332587e3 9.6332587e3
1.66656e0 -2.50004e0 9.55327145e3 9.55327145e3
2.08322e0 -2.50004e0 9.47436911e3 9.47436911e3
2.49988e0 -2.50004e0 9.39537032e3 9.39537032e3
2.91654e0 -2.50004e0 9.317357e3 9.317357e3
3.3332e0 -2.50004e0 9.24013474e3 9.24013474e3
3.7498601e0 -2.50004e0 9.1632093e3 9.1632093e3
4.1665201e0 -2.50004e0 9.08707195e3 9.08707195e3
4.5831801e0 -2.50004e0 9.0120225e3 9.0120225e3
4.9998401e0 -2.50004e0 8.93697305e3 8.93697305e3

-5.0e0 -2.08338e0 1.09363763e4 1.09363763e4
-4.58334e0 -2.08338e0 1.08456262e4 1.08456262e4
-4.16668e0 -2.08338e0 1.0755586e4 1.0755586e4
-3.75002e0 -2.08338e0 1.06664214e4 1.06664214e4
-3.33336e0 -2.08338e0 1.05778458e4 1.05778458e4
-2.9167e0 -2.08338e0 1.04901761e4 1.04901761e4
-2.50004e0 -2.08338e0 1.04029895e4 1.04029895e4
-2.08338e0 -2.08338e0 1.0316694e4 1.0316694e4
-1.66672e0 -2.08338e0 1.02311987e4 1.02311987e4
-1.25006e0 -2.08338e0 1.01462016e4 1.01462016e4
-8.334e-1 -2.08338e0 1.00620805e4 1.00620805e4
-4.1674e-1 -2.08338e0 9.9785632e3 9.9785632e3
-8.0e-5 -2.08338e0 9.8958313e3 9.8958313e3
4.1658e-1 -2.08338e0 9.81597125e3 9.81597125e3
8.3324e-1 -2.08338e0 9.73383719e3 9.73383719e3
1.2499e0 -2.08338e0 9.65358153e3 9.65358153e3
1.66656e0 -2.08338e0 9.57342554e3 9.57342554e3
2.08322e0 -2.08338e0 9.49435674e3 9.49435674e3
2.49988e0 -2.08338e0 9.4151913e3 9.4151913e3
2.91654e0 -2.08338e0 9.33701338e3 9.33701338e3
3.3332e0 -2.08338e0 9.25962822e3 9.25962822e3
3.7498601e0 -2.08338e0 9.18254051e3 9.18254051e3
4.1665201e0 -2.08338e0 9.10624252e3 9.10624252e3
4.5831801e0 -2.08338e0 9.03103474e3 9.03103474e3
4.9998401e0 -2.08338e0 8.95582698e3 8.95582698e3

-5.0e0 -1.66672e0 1.09593997e4 1.09593997e4
-4.58334e0 -1.66672e0 1.08684586e4 1.08684586e4
-4.16668e0 -1.66672e0 1.07782288e4 1.07782288e4
-3.75002e0 -1.66672e0 1.06888765e4 1.06888765e4
-3.33336e0 -1.66672e0 1.06001143e4 1.06001143e4
-2.9167e0 -1.66672e0 1.05122601e4 1.05122601e4
-2.50004e0 -1.66672e0 1.042489e4 1.042489e4
-2.08338e0 -1.66672e0 1.03384128e4 1.03384128e4
-1.66672e0 -1.66672e0 1.02527376e4 1.02527376e4
-1.25006e0 -1.66672e0 1.01675616e4 1.01675616e4
-8.334e-1 -1.66672e0 1.00832632e4 1.00832632e4
-4.1674e-1 -1.66672e0 9.9995703e3 9.9995703e3
-8.0e-5 -1.66672e0 9.9166641e3 9.9166641e3
4.1658e-1 -1.66672e0 9.83663596e3 9.83663596e3
8.3324e-1 -1.66672e0 9.75432898e3 9.75432898e3
1.2499e0 -1.66672e0 9.67390437e3 9.67390437e3
1.66656e0 -1.66672e0 9.59357964e3 9.59357964e3
2.08322e0 -1.66672e0 9.51434438e3 9.51434438e3
2.49988e0 -1.66672e0 9.43501227e3 9.43501227e3
2.91654e0 -1.66672e0 9.35666978e3 9.35666978e3
3.3332e0 -1.66672e0 9.27912169e3 9.27912169e3
3.7498601e0 -1.66672e0 9.2018717e3 9.2018717e3
4.1665201e0 -1.66672e0 9.1254131e3 9.1254131e3
4.5831801e0 -1.66672e0 9.050047e3 9.050047e3
4.9998401e0 -1.66672e0 8.9746809e3 8.9746809e3

-5.0e0 -1.25006e0 1.09824248e4 1.09824248e4
-4.58334e0 -1.25006e0 1.08912926e4 1.08912926e4
-4.16668e0 -1.25006e0 1.08008731e4 1.08008731e4
-3.75002e0 -1.25006e0 1.07113332e4 1.07113332e4
-3.33336e0 -1.25006e0 1.06223845e4 1.06223845e4
-2.9167e0 -1.25006e0 1.05343457e4 1.05343457e4
-2.50004e0 -1.25006e0 1.04467921e4 1.04467921e4
-2.08338e0 -1.25006e0 1.03601332e4 1.03601332e4
-1.66672e0 -1.25006e0 1.0274278e4 1.0274278e4
-1.25006e0 -1.25006e0 1.0188923e4 1.0188923e4
-8.334e-1 -1.25006e0 1.01044476e4 1.01044476e4
-4.1674e-1 -1.25006e0 1.00205788e4 1.00205788e4
-8.0e-5 -1.25006e0 9.9374985e3 9.9374985e3
4.1658e-1 -1.25006e0 9.85730217e3 9.85730217e3
8.3324e-1 -1.25006e0 9.77482227e3 9.77482227e3
1.2499e0 -1.25006e0 9.6942287e3 9.6942287e3
1.66656e0 -1.25006e0 9.6137352e3 9.6137352e3
2.08322e0 -1.25006e0 9.53433348e3 9.53433348e3
2.49988e0 -1.25006e0 9.4548347e3 9.4548347e3
2.91654e0 -1.25006e0 9.3763276e3 9.3763276e3
3.3332e0 -1.25006e0 9.29861661e3 9.29861661e3
3.7498601e0 -1.25006e0 9.22120432e3 9.22120432e3
4.1665201e0 -1.25006e0 9.14458507e3 9.14458507e3
4.5831801e0 -1.25006e0 9.06906064e3 9.06906064e3
4.9998401e0 -1.25006e0 8.9935362e3 8.9935362e3

-5.0e0 -8.334e-1 1.10054482e4 1.10054482e4
-4.58334e0 -8.334e-1 1.09141249e4 1.09141249e4
-4.16668e0 -8.334e-1 1.0823516e4 1.0823516e4
-3.75002e0 -8.334e-1 1.07337883e4 1.07337883e4
-3.33336e0 -8.334e-1 1.06446532e4 1.06446532e4
-2.9167e0 -8.334e-1 1.05564297e4 1.05564297e4
-2.50004e0 -8.334e-1 1.04686926e4 1.04686926e4
-2.08338e0 -8.334e-1 1.03818521e4 1.03818521e4
-1.66672e0 -8.334e-1 1.02958168e4 1.02958168e4
-1.25006e0 -8.334e-1 1.02102829e4 1.02102829e4
-8.334e-1 -8.334e-1 1.01256305e4 1.01256305e4
-4.1674e-1 -8.334e-1 1.00415857e4 1.00415857e4
-8.0e-5 -8.334e-1 9.9583313e3 9.9583313e3
4.1658e-1 -8.334e-1 9.87796687e3 9.87796687e3
8.3324e-1 -8.334e-1 9.79531407e3 9.79531407e3
1.2499e0 -8.334e-1 9.71455153e3 9.71455153e3
1.66656e0 -8.334e-1 9.6338893e3 9.6338893e3
2.08322e0 -8.334e-1 9.5543211e3 9.5543211e3
2.49988e0 -8.334e-1 9.47465567e3 9.47465567e3
2.91654e0 -8.334e-1 9.39598401e3 9.39598401e3
3.3332e0 -8.334e-1 9.31811009e3 9.31811009e3
3.7498601e0 -8.334e-1 9.2405355e3 9.2405355e3
4.1665201e0 -8.334e-1 9.16375565e3 9.16375565e3
4.5831801e0 -8.334e-1 9.08807288e3 9.08807288e3
4.9998401e0 -8.334e-1 9.0123901e3 9.0123901e3

-5.0e0 -4.1674e-1 1.10284715e4 1.10284715e4
-4.58334e0 -4.1674e-1 1.09369574e4 1.09369574e4
-4.16668e0 -4.1674e-1 1.08461588e4 1.08461588e4
-3.75002e0 -4.1674e-1 1.07562433e4 1.07562433e4
-3.33336e0 -4.1674e-1 1.06669218e4 1.06669218e4
-2.9167e0 -4.1674e-1 1.05785138e4 1.05785138e4
-2.50004e0 -4.1674e-1 1.04905931e4 1.04905931e4
-2.08338e0 -4.1674e-1 1.04035709e4 1.04035709e4
-1.66672e0 -4.1674e-1 1.03173557e4 1.03173557e4
-1.25006e0 -4.1674e-1 1.02316429e4 1.02316429e4
-8.334e-1 -4.1674e-1 1.01468132e4 1.01468132e4
-4.1674e-1 -4.1674e-1 1.00625928e4 1.00625928e4
-8.0e-5 -4.1674e-1 9.9791641e3 9.9791641e3
4.1658e-1 -4.1674e-1 9.89863158e3 9.89863158e3
8.3324e-1 -4.1674e-1 9.81580586e3 9.81580586e3
1.2499e0 -4.1674e-1 9.73487437e3 9.73487437e3
1.66656e0 -4.1674e-1 9.65404338e3 9.65404338e3
2.08322e0 -4.1674e-1 9.57430875e3 9.57430875e3
2.49988e0 -4.1674e-1 9.49447665e3 9.49447665e3
2.91654e0 -4.1674e-1 9.4156404e3 9.4156404e3
3.3332e0 -4.1674e-1 9.33760358e3 9.33760358e3
3.7498601e0 -4.1674e-1 9.25986671e3 9.25986671e3
4.1665201e0 -4.1674e-1 9.18292622e3 9.18292622e3
4.5831801e0 -4.1674e-1 9.10708513e3 9.10708513e3
4.9998401e0 -4.1674e-1 9.03124402e3 9.03124402e3

-5.0e0 -8.0e-5 1.10514949e4 1.10514949e4
-4.58334e0 -8.0e-5 1.09597897e4 1.09597897e4
-4.16668e0 -8.0e-5 1.08688016e4 1.08688016e4
-3.75002e0 -8.0e-5 1.07786984e4 1.07786984e4
-3.33336e0 -8.0e-5 1.06891904e4 1.06891904e4
-2.9167e0 -8.0e-5 1.06005978e4 1.06005978e4
-2.50004e0 -8.0e-5 1.05124936e4 1.05124936e4
-2.08338e0 -8.0e-5 1.04252898e4 1.04252898e4
-1.66672e0 -8.0e-5 1.03388945e4 1.03388945e4
-1.25006e0 -8.0e-5 1.02530028e4 1.02530028e4
-8.334e-1 -8.0e-5 1.0167996e4 1.0167996e4
-4.1674e-1 -8.0e-5 1.00835997e4 1.00835997e4
-8.0e-5 -8.0e-5 9.999997e3 9.999997e3
4.1658e-1 -8.0e-5 9.91929628e3 9.91929628e3
8.3324e-1 -8.0e-5 9.83629765e3 9.83629765e3
1.2499e0 -8.0e-5 9.7551972e3 9.7551972e3
1.66656e0 -8.0e-5 9.67419748e3 9.67419748e3
2.08322e0 -8.0e-5 9.59429639e3 9.59429639e3
2.49988e0 -8.0e-5 9.51429762e3 9.51429762e3
2.91654e0 -8.0e-5 9.4352968e3 9.4352968e3
3.3332e0 -8.0e-5 9.35709705e3 9.35709705e3
3.7498601e0 -8.0e-5 9.2791979e3 9.2791979e3
4.1665201e0 -8.0e-5 9.20209679e3 9.20209679e3
4.5831801e0 -8.0e-5 9.12609737e3 9.12609737e3
4.9998401e0 -8.0e-5 9.05009793e3 9.05009793e3

-5.0e0 4.1658e-1 1.1074516e4 1.1074516e4
-4.58334e0 4.1658e-1 1.098262e4 1.098262e4
-4.16668e0 4.1658e-1 1.0891441e4 1.0891441e4
-3.75002e0 4.1658e-1 1.080115e4 1.080115e4
-3.33336e0 4.1658e-1 1.0711456e4 1.0711456e4
-2.9167e0 4.1658e-1 1.0622679e4 1.0622679e4
-2.50004e0 4.1658e-1 1.0534392e4 1.0534392e4
-2.08338e0 4.1658e-1 1.0447006e4 1.0447006e4
-1.66672e0 4.1658e-1 1.0360431e4 1.0360431e4
-1.25006e0 4.1658e-1 1.027436e4 1.027436e4
-8.334e-1 4.1658e-1 1.0189177e4 1.0189177e4
-4.1674e-1 4.1658e-1 1.0104605e4 1.0104605e4
-8.0e-5 4.1658e-1 1.0020828e4 1.0020828e4
4.1658e-1 4.1658e-1 9.9399594e3 9.9399594e3
8.3324e-1 4.1658e-1 9.8567879e3 9.8567879e3
1.2499e0 4.1658e-1 9.7755185e3 9.7755185e3
1.66656e0 4.1658e-1 9.69435e3 9.69435e3
2.08322e0 4.1658e-1 9.6142825e3 9.6142825e3
2.49988e0 4.1658e-1 9.5341171e3 9.5341171e3
2.91654e0 4.1658e-1 9.4549516e3 9.4549516e3
3.3332e0 4.1658e-1 9.376589e3 9.376589e3
3.7498601e0 4.1658e-1 9.2985277e3 9.2985277e3
4.1665201e0 4.1658e-1 9.2212659e3 9.2212659e3
4.5831801e0 4.1658e-1 9.1451082e3 9.1451082e3
4.9998401e0 4.1658e-1 9.0689503e3 9.0689503e3

-5.0e0 8.3324e-1 1.1097534e4 1.1097534e4
-4.58334e0 8.3324e-1 1.1005447e4 1.1005447e4
-4.16668e0 8.3324e-1 1.091408e4 1.091408e4
-3.75002e0 8.3324e-1 1.0823601e4 1.0823601e4
-3.33336e0 8.3324e-1 1.073372e4 1.073372e4
-2.9167e0 8.3324e-1 1.0644759e4 1.0644759e4
-2.50004e0 8.3324e-1 1.0556288e4 1.0556288e4
-2.08338e0 8.3324e-1 1.0468721e4 1.0468721e4
-1.66672e0 8.3324e-1 1.0381966e4 1.0381966e4
-1.25006e0 8.3324e-1 1.0295715e4 1.0295715e4
-8.334e-1 8.3324e-1 1.0210355e4 1.0210355e4
-4.1674e-1 8.3324e-1 1.0125607e4 1.0125607e4
-8.0e-5 8.3324e-1 1.0041656e4 1.0041656e4
4.1658e-1 8.3324e-1 9.9606195e3 9.9606195e3
8.3324e-1 8.3324e-1 9.8772752e3 9.8772752e3
1.2499e0 8.3324e-1 9.7958368e3 9.7958368e3
1.66656e0 8.3324e-1 9.7144997e3 9.7144997e3
2.08322e0 8.3324e-1 9.6342657e3 9.6342657e3
2.49988e0 8.3324e-1 9.5539337e3 9.5539337e3
2.91654e0 8.3324e-1 9.4746037e3 9.4746037e3
3.3332e0 8.3324e-1 9.3960782e3 9.3960782e3
3.7498601e0 8.3324e-1 9.3178546e3 9.3178546e3
4.1665201e0 8.3324e-1 9.2404323e3 9.2404323e3
4.5831801e0 8.3324e-1 9.1641162e3 9.1641162e3
4.9998401e0 8.3324e-1 9.0878001e3 9.0878001e3

-5.0e0 1.2499e0 1.1120569e4 1.1120569e4
-4.58334e0 1.2499e0 1.1028291e4 1.1028291e4
-4.16668e0 1.2499e0 1.0936734e4 1.0936734e4
-3.75002e0 1.2499e0 1.0846068e4 1.0846068e4
-3.33336e0 1.2499e0 1.0756e4 1.0756e4
-2.9167e0 1.2499e0 1.0666855e4 1.0666855e4
-2.50004e0 1.2499e0 1.05782e4 1.05782e4
-2.08338e0 1.2499e0 1.0490451e4 1.0490451e4
-1.66672e0 1.2499e0 1.0403516e4 1.0403516e4
-1.25006e0 1.2499e0 1.0317087e4 1.0317087e4
-8.334e-1 1.2499e0 1.0231549e4 1.0231549e4
-4.1674e-1 1.2499e0 1.0146625e4 1.0146625e4
-8.0e-5 1.2499e0 1.00625e4 1.00625e4
4.1658e-1 1.2499e0 9.9812949e3 9.9812949e3
8.3324e-1 1.2499e0 9.8977774e3 9.8977774e3
1.2499e0 1.2499e0 9.8161702e3 9.8161702e3
1.66656e0 1.2499e0 9.7346642e3 9.7346642e3
2.08322e0 1.2499e0 9.6542636e3 9.6542636e3
2.49988e0 1.2499e0 9.5737648e3 9.5737648e3
2.91654e0 1.2499e0 9.4942702e3 9.4942702e3
3.3332e0 1.2499e0 9.4155817e3 9.4155817e3
3.7498601e0 1.2499e0 9.3371957e3 9.3371957e3
4.1665201e0 1.2499e0 9.2596127e3 9.2596127e3
4.5831801e0 1.2499e0 9.1831383e3 9.1831383e3
4.9998401e0 1.2499e0 9.1066638e3 9.1066638e3

-5.0e0 1.66656e0 1.1143588e4 1.1143588e4
-4.58334e0 1.66656e0 1.1051118e4 1.1051118e4
-4.16668e0 1.66656e0 1.0959372e4 1.0959372e4
-3.75002e0 1.66656e0 1.0868518e4 1.0868518e4
-3.33336e0 1.66656e0 1.0778264e4 1.0778264e4
-2.9167e0 1.66656e0 1.0688933e4 1.0688933e4
-2.50004e0 1.66656e0 1.0600095e4 1.0600095e4
-2.08338e0 1.66656e0 1.0512164e4 1.0512164e4
-1.66672e0 1.66656e0 1.0425049e4 1.0425049e4
-1.25006e0 1.66656e0 1.0338441e4 1.0338441e4
-8.334e-1 1.66656e0 1.0252727e4 1.0252727e4
-4.1674e-1 1.66656e0 1.0167627e4 1.0167627e4
-8.0e-5 1.66656e0 1.0083328e4 1.0083328e4
4.1658e-1 1.66656e0 1.0001955e4 1.0001955e4
8.3324e-1 1.66656e0 9.9182648e3 9.9182648e3
1.2499e0 1.66656e0 9.8364885e3 9.8364885e3
1.66656e0 1.66656e0 9.7548138e3 9.7548138e3
2.08322e0 1.66656e0 9.6742468e3 9.6742468e3
2.49988e0 1.66656e0 9.5935814e3 9.5935814e3
2.91654e0 1.66656e0 9.5139223e3 9.5139223e3
3.3332e0 1.66656e0 9.435071e3 9.435071e3
3.7498601e0 1.66656e0 9.3565227e3 9.3565227e3
4.1665201e0 1.66656e0 9.278779e3 9.278779e3
4.5831801e0 1.66656e0 9.2021463e3 9.2021463e3
4.9998401e0 1.66656e0 9.1255135e3 9.1255135e3

-5.0e0 2.08322e0 1.1166606e4 1.1166606e4
-4.58334e0 2.08322e0 1.1073946e4 1.1073946e4
-4.16668e0 2.08322e0 1.098201e4 1.098201e4
-3.75002e0 2.08322e0 1.0890968e4 1.0890968e4
-3.33336e0 2.08322e0 1.0800528e4 1.0800528e4
-2.9167e0 2.08322e0 1.0711012e4 1.0711012e4
-2.50004e0 2.08322e0 1.0621991e4 1.0621991e4
-2.08338e0 2.08322e0 1.0533879e4 1.0533879e4
-1.66672e0 2.08322e0 1.0446584e4 1.0446584e4
-1.25006e0 2.08322e0 1.0359798e4 1.0359798e4
-8.334e-1 2.08322e0 1.0273904e4 1.0273904e4
-4.1674e-1 2.08322e0 1.0188629e4 1.0188629e4
-8.0e-5 2.08322e0 1.0104156e4 1.0104156e4
4.1658e-1 2.08322e0 1.00226152e4 1.00226152e4
8.3324e-1 2.08322e0 9.938752e3 9.938752e3
1.2499e0 2.08322e0 9.8568068e3 9.8568068e3
1.66656e0 2.08322e0 9.7749634e3 9.7749634e3
2.08322e0 2.08322e0 9.69423e3 9.69423e3
